PROC     COMM             PID    FD     ERR    FNAME           
PROC:    mount            51091  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda
PROC:    mount            51091  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda
PROC:    mount            51091  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3
PROC:    mount            51091  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3/size
PROC:    mount            51091  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3/start
PROC:    mount            51091  0      0      /dev/sda3       
PROC:    bash             51093  0      0      /usr/sbin/chroot
PROC:    bash             51093  0      0      /usr/sbin/chroot
PROC:    bash             51093  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             51093  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    chroot           51093  0      0      /etc/ld.so.cache
PROC:    chroot           51093  0      0      /etc/ld.so.cache
PROC:    chroot           51093  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    chroot           51093  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    chroot           51093  0      0      /usr/bin/dash   
PROC:    chroot           51093  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    sh               51093  0      0      /etc/ld.so.cache
PROC:    sh               51093  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    sh               51093  0      0      /dev/tty        
PROC:    sh               51095  0      0      /usr/bin/cat    
PROC:    sh               51095  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    cat              51095  0      0      /etc/ld.so.cache
PROC:    cat              51095  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    cat              51095  0      0      /etc/hostname   
PROC     COMM             PID    FD     ERR    FNAME           
PROC     COMM             PID    FD     ERR    FNAME           
PROC:    bash             52768  0      0      /usr/bin/mkdir  
PROC:    bash             52768  0      0      /usr/bin/mkdir  
PROC:    bash             52768  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             52768  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    mkdir            52768  0      0      /etc/ld.so.cache
PROC:    mkdir            52768  0      0      /etc/ld.so.cache
PROC:    mkdir            52768  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mkdir            52768  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mkdir            52768  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mkdir            52768  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mkdir            52768  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mkdir            52768  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mkdir            52768  0      0      /proc/filesystems
PROC:    bash             52769  0      0      /usr/bin/mount  
PROC:    bash             52769  0      0      /usr/bin/mount  
PROC:    bash             52769  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             52769  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    mount            52769  0      0      /etc/ld.so.cache
PROC:    mount            52769  0      0      /etc/ld.so.cache
PROC:    mount            52769  0      0      /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
PROC:    mount            52769  0      0      /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
PROC:    mount            52769  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mount            52769  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mount            52769  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mount            52769  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mount            52769  0      0      /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
PROC:    mount            52769  0      0      /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
PROC:    mount            52769  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mount            52769  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mount            52769  0      0      /proc/filesystems
PROC:    mount            52769  0      0      /dev/sda3       
PROC:    mount            52769  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3
PROC:    mount            52769  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3
PROC:    mount            52769  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/dev
PROC:    mount            52769  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda
PROC:    mount            52769  0      0      /dev/sda        
PROC:    mount            52769  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda
PROC:    mount            52769  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda
PROC:    mount            52769  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3
PROC:    mount            52769  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3/size
PROC:    mount            52769  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3/start
[ERROR] pid: 52769 file/mount error!
PROC:    mount            52769  -1     1      /dev/sda3       
PROC:    bash             52770  0      0      /usr/bin/cat    
PROC:    bash             52770  0      0      /usr/bin/cat    
PROC:    bash             52770  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             52770  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    cat              52770  0      0      /etc/ld.so.cache
PROC:    cat              52770  0      0      /etc/ld.so.cache
PROC:    cat              52770  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    cat              52770  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
[ERROR] pid: 52770 file/mount error!
PROC:    cat              52770  -1     1      /etc/shadow     
